
      	X(nS)     	Ch1(mV)      
 467  	11.3825   	68.500252   
 468  	11.4069   	69.434578   
 469  	11.4314   	67.925301   
 470  	11.4558   	68.500252   
 471  	11.4802   	69.218994   
 472  	11.5046   	68.787720   
 473  	11.5291   	68.284668   
 474  	11.5535   	68.572151   
 475  	11.5779   	69.434578   
 476  	11.6023   	69.506477   
 477  	11.6268   	70.584602   
 478  	11.6512   	69.003418   
 479  	11.6756   	69.003418   
 480  	11.7000   	69.147095   
 481  	11.7245   	69.075195   
 482  	11.7489   	69.003418   
 483  	11.7733   	69.793945   
 484  	11.7978   	67.925301   
 485  	11.8222   	67.278320   
 486  	11.8466   	67.494019   
 487  	11.8710   	67.997070   
 488  	11.8955   	68.356453   
 489  	11.9199   	68.572151   
 490  	11.9443   	68.212769   
 491  	11.9687   	67.997070   
 492  	11.9932   	68.212769   
 493  	12.0176   	67.637703   
 494  	12.0420   	67.134644   
 495  	12.0664   	67.206543   
 496  	12.0909   	66.559578   
 497  	12.1153   	67.134644   
 498  	12.1397   	66.918945   
 499  	12.1641   	66.559578   
 500  	12.1886   	66.703377   
 501  	12.2130   	66.703377   
 502  	12.2374   	67.709602   
 503  	12.2618   	67.637703   
 504  	12.2863   	67.206543   
 505  	12.3107   	66.990845   
 506  	12.3351   	66.918945   
 507  	12.3596   	66.775276   
 508  	12.3840   	67.206543   
 509  	12.4084   	67.062744   
 510  	12.4328   	66.631477   
 511  	12.4573   	65.912727   
 512  	12.4817   	66.128418   
 513  	12.5061   	66.272095   
 514  	12.5305   	65.481445   
 515  	12.5550   	65.122070   
 516  	12.5794   	66.559578   
 517  	12.6038   	65.337769   
 518  	12.6282   	65.337769   
 519  	12.6527   	65.337769   
 520  	12.6771   	66.559578   
 521  	12.7015   	65.840828   
 522  	12.7259   	66.559578   
 523  	12.7504   	67.206543   
 524  	12.7748   	66.343994   
 525  	12.7992   	65.337769   
 526  	12.8236   	65.409668   
 527  	12.8481   	65.697151   
 528  	12.8725   	66.847176   
 529  	12.8969   	65.337769   
 530  	12.9213   	65.265869   
 531  	12.9458   	65.409668   
 532  	12.9702   	64.403320   
 533  	12.9946   	64.331543   
 534  	13.0191   	64.331543   
 535  	13.0435   	65.050301   
 536  	13.0679   	64.762703   
 537  	13.0923   	64.187744   
 538  	13.1168   	63.397095   
 539  	13.1412   	63.972172   
 540  	13.1656   	63.972172   
 541  	13.1900   	64.619019   
 542  	13.2145   	64.619019   
 543  	13.2389   	64.403320   
 544  	13.2633   	64.259644   
 545  	13.2877   	64.475220   
 546  	13.3122   	63.828373   
 547  	13.3366   	63.900272   
 548  	13.3610   	63.325195   
 549  	13.3854   	62.606449   
 550  	13.4099   	62.965824   
 551  	13.4343   	62.894047   
 552  	13.4587   	63.253426   
 553  	13.4831   	64.043945   
 554  	13.5076   	63.828373   
 555  	13.5320   	64.403320   
 556  	13.5564   	63.253426   
 557  	13.5808   	65.337769   
 558  	13.6053   	63.325195   
 559  	13.6297   	64.115845   
 560  	13.6541   	62.318970   
 561  	13.6786   	63.540894   
 562  	13.7030   	64.403320   
 563  	13.7274   	64.331543   
 564  	13.7518   	64.475220   
 565  	13.7763   	63.684574   
 566  	13.8007   	64.115845   
 567  	13.8251   	64.619019   
 568  	13.8495   	64.403320   
 569  	13.8740   	64.906502   
 570  	13.8984   	64.906502   
 571  	13.9228   	65.050301   
 572  	13.9472   	65.193970   
 573  	13.9717   	65.769051   
 574  	13.9961   	65.050301   
 575  	14.0205   	65.122070   
 576  	14.0449   	65.984627   
 577  	14.0694   	65.840828   
 578  	14.0938   	66.056526   
 579  	14.1182   	65.122070   
 580  	14.1426   	65.337769   
 581  	14.1671   	64.762703   
 582  	14.1915   	64.762703   
 583  	14.2159   	64.547119   
 584  	14.2404   	65.122070   
 585  	14.2648   	64.259644   
 586  	14.2892   	64.403320   
 587  	14.3136   	64.115845   
 588  	14.3381   	64.331543   
 589  	14.3625   	64.259644   
 590  	14.3869   	63.684574   
 591  	14.4113   	64.115845   
 592  	14.4358   	64.187744   
 593  	14.4602   	64.259644   
 594  	14.4846   	63.756474   
 595  	14.5090   	63.828373   
 596  	14.5335   	64.690918   
 597  	14.5579   	64.906502   
 598  	14.5823   	64.834602   
 599  	14.6067   	65.409668   
 600  	14.6312   	65.337769   
 601  	14.6556   	65.697151   
 602  	14.6800   	64.906502   
 603  	14.7044   	64.906502   
 604  	14.7289   	65.481445   
 605  	14.7533   	65.337769   
 606  	14.7777   	64.762703   
 607  	14.8021   	65.481445   
 608  	14.8266   	65.840828   
 609  	14.8510   	65.122070   
 610  	14.8754   	64.547119   
 611  	14.8999   	65.122070   
 612  	14.9243   	64.547119   
 613  	14.9487   	64.259644   
 614  	14.9731   	63.972172   
 615  	14.9976   	64.187744   
 616  	15.0220   	64.331543   
 617  	15.0464   	65.122070   
 618  	15.0708   	65.481445   
 619  	15.0953   	65.050301   
 620  	15.1197   	65.265869   
 621  	15.1441   	65.769051   
 622  	15.1685   	64.834602   
 623  	15.1930   	63.972172   
 624  	15.2174   	64.259644   
 625  	15.2418   	64.762703   
 626  	15.2662   	64.834602   
 627  	15.2907   	64.619019   
 628  	15.3151   	64.187744   
 629  	15.3395   	63.900272   
