
      	X(nS)     	Ch1(mV)      
 256  	6.2286    	51.397949   
 257  	6.2531    	50.894897   
 258  	6.2775    	50.894897   
 259  	6.3019    	51.038574   
 260  	6.3263    	51.757324   
 261  	6.3508    	51.757324   
 262  	6.3752    	52.044800   
 263  	6.3996    	51.973022   
 264  	6.4240    	51.901123   
 265  	6.4485    	51.469849   
 266  	6.4729    	52.044800   
 267  	6.4973    	52.476074   
 268  	6.5217    	52.260498   
 269  	6.5462    	51.326050   
 270  	6.5706    	52.476074   
 271  	6.5950    	52.260498   
 272  	6.6194    	53.194824   
 273  	6.6439    	51.973022   
 274  	6.6683    	53.266724   
 275  	6.6927    	53.410522   
 276  	6.7171    	52.476074   
 277  	6.7416    	53.554199   
 278  	6.7660    	52.979248   
 279  	6.7904    	53.266724   
 280  	6.8149    	53.338623   
 281  	6.8393    	52.763550   
 282  	6.8637    	53.338623   
 283  	6.8881    	53.122925   
 284  	6.9126    	53.482300   
 285  	6.9370    	54.416748   
 286  	6.9614    	54.416748   
 287  	6.9858    	54.991699   
 288  	7.0103    	54.991699   
 289  	7.0347    	54.848026   
 290  	7.0591    	54.704224   
 291  	7.0835    	53.913574   
 292  	7.1080    	54.057373   
 293  	7.1324    	53.841675   
 294  	7.1568    	55.063599   
 295  	7.1812    	54.632320   
 296  	7.2057    	54.272949   
 297  	7.2301    	55.279171   
 298  	7.2545    	55.494877   
 299  	7.2789    	55.279171   
 300  	7.3034    	56.069824   
 301  	7.3278    	55.135498   
 302  	7.3522    	56.213623   
 303  	7.3766    	56.644897   
 304  	7.4011    	56.501099   
 305  	7.4255    	56.716679   
 306  	7.4499    	57.291752   
 307  	7.4744    	57.291752   
 308  	7.4988    	56.357300   
 309  	7.5232    	56.932373   
 310  	7.5476    	56.141720   
 311  	7.5721    	55.638550   
 312  	7.5965    	54.991699   
 313  	7.6209    	54.776123   
 314  	7.6453    	54.776123   
 315  	7.6698    	54.991699   
 316  	7.6942    	54.776123   
 317  	7.7186    	55.207394   
 318  	7.7430    	56.069824   
 319  	7.7675    	55.997925   
 320  	7.7919    	56.572998   
 321  	7.8163    	55.782352   
 322  	7.8407    	55.638550   
 323  	7.8652    	56.357300   
