
      	X(nS)     	Ch1(mV)      
 467  	11.3825   	70.920166   
 468  	11.4069   	72.429443   
 469  	11.4314   	70.920166   
 470  	11.4558   	72.213867   
 471  	11.4802   	71.135742   
 472  	11.5046   	70.488892   
 473  	11.5291   	71.638916   
 474  	11.5535   	70.416992   
 475  	11.5779   	70.057617   
 476  	11.6023   	69.985718   
 477  	11.6268   	70.488892   
 478  	11.6512   	70.848259   
 479  	11.6756   	72.429443   
 480  	11.7000   	72.788818   
 481  	11.7245   	72.141960   
 482  	11.7489   	71.926384   
 483  	11.7733   	71.207634   
 484  	11.7978   	70.991943   
 485  	11.8222   	70.776367   
 486  	11.8466   	70.776367   
 487  	11.8710   	70.273193   
 488  	11.8955   	71.135742   
 489  	11.9199   	70.991943   
 490  	11.9443   	71.279541   
 491  	11.9687   	71.638916   
 492  	11.9932   	71.423210   
 493  	12.0176   	71.279541   
 494  	12.0420   	69.770142   
 495  	12.0664   	70.991943   
 496  	12.0909   	70.488892   
 497  	12.1153   	70.201416   
 498  	12.1397   	69.482658   
 499  	12.1641   	68.979485   
 500  	12.1886   	69.698235   
 501  	12.2130   	70.632568   
 502  	12.2374   	70.129517   
 503  	12.2618   	69.410767   
 504  	12.2863   	69.482658   
 505  	12.3107   	69.051392   
 506  	12.3351   	69.842033   
 507  	12.3596   	69.770142   
 508  	12.3840   	69.842033   
 509  	12.4084   	69.913811   
 510  	12.4328   	68.907593   
 511  	12.4573   	69.410767   
 512  	12.4817   	68.763908   
 513  	12.5061   	67.829468   
 514  	12.5305   	67.829468   
 515  	12.5550   	67.901367   
 516  	12.5794   	67.398193   
 517  	12.6038   	67.470093   
 518  	12.6282   	67.757568   
 519  	12.6527   	67.398193   
 520  	12.6771   	68.260742   
 521  	12.7015   	68.116943   
 522  	12.7259   	68.116943   
 523  	12.7504   	68.548218   
 524  	12.7748   	67.901367   
 525  	12.7992   	67.182617   
 526  	12.8236   	68.116943   
 527  	12.8481   	68.763908   
 528  	12.8725   	67.182617   
 529  	12.8969   	67.182617   
 530  	12.9213   	67.757568   
 531  	12.9458   	67.038818   
 532  	12.9702   	67.757568   
 533  	12.9946   	67.254509   
 534  	13.0191   	68.045166   
 535  	13.0435   	67.613892   
 536  	13.0679   	66.607666   
 537  	13.0923   	66.320068   
 538  	13.1168   	66.248291   
 539  	13.1412   	65.745117   
 540  	13.1656   	66.104492   
 541  	13.1900   	66.535759   
