
      	X(nS)     	Ch1(mV)      
 705  	17.1917   	-0.140638   
 706  	17.2161   	-0.187513   
 707  	17.2405   	0.109362    
 708  	17.2650   	-0.046888   
 709  	17.2894   	-0.015638   
 710  	17.3138   	-0.015638   
 711  	17.3382   	-0.125013   
 712  	17.3626   	0.124987    
 713  	17.3871   	0.015612    
 714  	17.4115   	-0.171888   
 715  	17.4359   	-0.187513   
 716  	17.4603   	0.015612    
 717  	17.4847   	0.031237    
 718  	17.5092   	0.124987    
 719  	17.5336   	0.015612    
 720  	17.5580   	0.093737    
 721  	17.5824   	0.156237    
 722  	17.6068   	0.015612    
 723  	17.6313   	-0.234388   
 724  	17.6557   	-0.015638   
 725  	17.6801   	0.109362    
 726  	17.7045   	-0.140638   
 727  	17.7289   	-0.078138   
 728  	17.7534   	-0.093763   
 729  	17.7778   	0.234362    
 730  	17.8022   	0.124987    
 731  	17.8266   	-0.125013   
 732  	17.8510   	-0.046888   
 733  	17.8755   	-0.109388   
 734  	17.8999   	-0.000013   
 735  	17.9243   	-0.156263   
 736  	17.9487   	0.093737    
 737  	17.9731   	0.093737    
 738  	17.9976   	-0.015638   
 739  	18.0220   	0.015612    
 740  	18.0464   	0.171862    
 741  	18.0708   	0.093737    
 742  	18.0952   	0.031237    
 743  	18.1197   	-0.062513   
 744  	18.1441   	-0.062513   
 745  	18.1685   	-0.031263   
 746  	18.1929   	0.046862    
 747  	18.2173   	0.046862    
 748  	18.2418   	0.187487    
 749  	18.2662   	-0.015638   
 750  	18.2906   	-0.187513   
 751  	18.3150   	-0.765638   
 752  	18.3394   	-1.312574   
 753  	18.3639   	-2.296949   
 754  	18.3883   	-2.296949   
 755  	18.4127   	-1.250074   
 756  	18.4371   	2.187487    
 757  	18.4615   	8.000231    
 758  	18.4860   	14.156603   
 759  	18.5104   	16.312975   
 760  	18.5348   	11.140856   
 761  	18.5592   	-1.968824   
 762  	18.5836   	-21.203749  
 763  	18.6081   	-36.094738  
 764  	18.6325   	-38.626114  
 765  	18.6569   	-23.891310  
 766  	18.6813   	1.640612    
 767  	18.7057   	26.656969   
 768  	18.7302   	39.501083   
 769  	18.7546   	38.313587   
 770  	18.7790   	26.969469   
 771  	18.8034   	10.312731   
 772  	18.8278   	-5.406446   
 773  	18.8523   	-13.062880  
 774  	18.8767   	-14.875442  
 775  	18.9011   	-18.781813  
 776  	18.9255   	-23.797560  
 777  	18.9499   	-23.406935  
 778  	18.9744   	-14.656690  
 779  	18.9988   	-1.562574   
 780  	19.0232   	9.562731    
 781  	19.0476   	14.109727   
 782  	19.0720   	13.906604   
 783  	19.0965   	11.515978   
 784  	19.1209   	8.297106    
 785  	19.1453   	7.265856    
 786  	19.1697   	8.281481    
 787  	19.1941   	5.203234    
 788  	19.2186   	0.406237    
 789  	19.2430   	-3.359510   
 790  	19.2674   	-3.781385   
 791  	19.2918   	-2.859449   
 792  	19.3162   	-5.640821   
 793  	19.3407   	-11.906569  
 794  	19.3651   	-12.375380  
 795  	19.3895   	-8.031507   
 796  	19.4139   	-4.093885   
 797  	19.4383   	1.265612    
 798  	19.4628   	5.828234    
 799  	19.4872   	5.718859    
 800  	19.5116   	5.718859    
 801  	19.5360   	5.875109    
 802  	19.5604   	3.406359    
 803  	19.5849   	3.437609    
 804  	19.6093   	5.296984    
 805  	19.6337   	8.031481    
 806  	19.6581   	7.000231    
 807  	19.6825   	-2.296949   
 808  	19.7070   	-11.297194  
 809  	19.7314   	-8.672132   
 810  	19.7558   	-2.625074   
 811  	19.7802   	0.906237    
 812  	19.8046   	-1.390699   
 813  	19.8291   	-5.953321   
 814  	19.8535   	-7.125196   
 815  	19.8779   	-4.703260   
 816  	19.9023   	1.296862    
 817  	19.9267   	7.953356    
 818  	19.9512   	7.562730    
 819  	19.9756   	1.624987    
 820  	20.0000   	-1.359449   
 821  	20.0244   	1.343737    
 822  	20.0488   	-5.906446   
 823  	20.0733   	-7.156446   
 824  	20.0977   	-3.187635   
 825  	20.1221   	0.015612    
 826  	20.1465   	-0.156263   
 827  	20.1709   	-2.093824   
 828  	20.1954   	-2.953199   
 829  	20.2198   	-4.922010   
 830  	20.2442   	-4.343885   
 831  	20.2686   	0.187487    
 832  	20.2930   	3.468858    
 833  	20.3175   	0.874987    
 834  	20.3419   	-0.312513   
 835  	20.3663   	2.249987    
 836  	20.3907   	5.953234    
 837  	20.4151   	6.234484    
 838  	20.4396   	3.328234    
 839  	20.4640   	0.921862    
 840  	20.4884   	-0.812513   
 841  	20.5128   	-4.015760   
 842  	20.5372   	-4.531385   
 843  	20.5617   	-0.546888   
 844  	20.5861   	3.046984    
 845  	20.6105   	2.531359    
 846  	20.6349   	-2.109449   
