
      	X(nS)     	Ch1(mV)      
 284  	6.9109    	-0.031236   
 285  	6.9353    	0.140639    
 286  	6.9597    	0.109389    
 287  	6.9841    	0.062514    
 288  	7.0085    	0.109389    
 289  	7.0330    	0.046889    
 290  	7.0574    	0.062514    
 291  	7.0818    	0.312514    
 292  	7.1062    	0.281264    
 293  	7.1306    	0.250014    
 294  	7.1551    	0.250014    
 295  	7.1795    	0.218764    
 296  	7.2039    	0.203139    
 297  	7.2283    	0.234389    
 298  	7.2527    	0.187514    
 299  	7.2772    	0.109389    
 300  	7.3016    	0.265639    
 301  	7.3260    	0.250014    
 302  	7.3504    	0.109389    
 303  	7.3748    	0.312514    
 304  	7.3993    	0.234389    
 305  	7.4237    	0.000014    
 306  	7.4481    	0.578139    
 307  	7.4725    	0.203139    
 308  	7.4969    	0.093764    
 309  	7.5214    	0.078139    
 310  	7.5458    	0.296889    
 311  	7.5702    	0.156264    
 312  	7.5946    	0.000014    
 313  	7.6190    	-0.015611   
 314  	7.6435    	0.203139    
 315  	7.6679    	0.109389    
 316  	7.6923    	0.156264    
 317  	7.7167    	-0.140611   
 318  	7.7411    	-0.015611   
 319  	7.7656    	0.218764    
 320  	7.7900    	0.437514    
 321  	7.8144    	0.265639    
 322  	7.8388    	0.187514    
 323  	7.8632    	0.375014    
 324  	7.8877    	0.218764    
 325  	7.9121    	0.125014    
 326  	7.9365    	0.281264    
 327  	7.9609    	0.015639    
 328  	7.9853    	-0.062486   
 329  	8.0098    	0.203139    
 330  	8.0342    	0.312514    
 331  	8.0586    	0.343764    
 332  	8.0830    	0.140639    
 333  	8.1074    	0.343764    
 334  	8.1319    	0.140639    
 335  	8.1563    	0.187514    
 336  	8.1807    	-0.015611   
 337  	8.2051    	-0.031236   
 338  	8.2295    	0.062514    
 339  	8.2540    	0.156264    
 340  	8.2784    	0.390639    
 341  	8.3028    	0.312514    
 342  	8.3272    	0.109389    
 343  	8.3516    	0.328139    
 344  	8.3761    	0.281264    
 345  	8.4005    	0.140639    
 346  	8.4249    	0.093764    
 347  	8.4493    	0.000014    
 348  	8.4737    	0.156264    
 349  	8.4982    	0.171889    
 350  	8.5226    	0.234389    
 351  	8.5470    	0.062514    
 352  	8.5714    	0.187514    
 353  	8.5958    	0.078139    
 354  	8.6203    	0.156264    
 355  	8.6447    	0.328139    
 356  	8.6691    	0.125014    
 357  	8.6935    	0.078139    
 358  	8.7179    	0.078139    
 359  	8.7424    	0.187514    
 360  	8.7668    	0.125014    
 361  	8.7912    	0.343764    
 362  	8.8156    	0.375014    
 363  	8.8400    	0.390639    
 364  	8.8645    	0.265639    
 365  	8.8889    	0.281264    
 366  	8.9133    	0.093764    
 367  	8.9377    	0.156264    
 368  	8.9621    	0.093764    
 369  	8.9866    	0.328139    
 370  	9.0110    	0.078139    
 371  	9.0354    	0.093764    
 372  	9.0598    	0.187514    
 373  	9.0842    	0.250014    
 374  	9.1087    	0.093764    
 375  	9.1331    	0.031264    
 376  	9.1575    	0.187514    
 377  	9.1819    	0.093764    
 378  	9.2063    	0.281264    
 379  	9.2308    	-0.046861   
 380  	9.2552    	0.109389    
 381  	9.2796    	0.328139    
 382  	9.3040    	0.250014    
 383  	9.3284    	0.265639    
 384  	9.3529    	-0.046861   
 385  	9.3773    	0.000014    
 386  	9.4017    	0.015639    
 387  	9.4261    	0.218764    
 388  	9.4505    	0.203139    
 389  	9.4750    	0.046889    
 390  	9.4994    	0.312514    
 391  	9.5238    	-0.046861   
 392  	9.5482    	0.093764    
 393  	9.5726    	0.218764    
 394  	9.5971    	0.203139    
 395  	9.6215    	0.375014    
 396  	9.6459    	0.140639    
 397  	9.6703    	0.187514    
 398  	9.6947    	-0.046861   
 399  	9.7192    	0.265639    
 400  	9.7436    	0.093764    
 401  	9.7680    	0.078139    
 402  	9.7924    	0.187514    
 403  	9.8168    	0.140639    
 404  	9.8413    	0.031264    
 405  	9.8657    	-0.031236   
 406  	9.8901    	0.031264    
 407  	9.9145    	-0.109361   
 408  	9.9390    	0.031264    
 409  	9.9634    	0.218764    
 410  	9.9878    	0.093764    
 411  	10.0122   	-0.140611   
 412  	10.0366   	-0.078111   
 413  	10.0611   	0.250014    
 414  	10.0855   	0.296889    
 415  	10.1099   	0.250014    
 416  	10.1343   	-0.078111   
 417  	10.1587   	0.046889    
 418  	10.1832   	0.218764    
 419  	10.2076   	0.203139    
 420  	10.2320   	0.203139    
 421  	10.2564   	0.359389    
 422  	10.2808   	0.296889    
 423  	10.3053   	0.343764    
 424  	10.3297   	0.531264    
 425  	10.3541   	0.203139    
 426  	10.3785   	0.000014    
 427  	10.4029   	0.234389    
 428  	10.4274   	0.187514    
 429  	10.4518   	0.093764    
 430  	10.4762   	0.046889    
 431  	10.5006   	0.015639    
 432  	10.5250   	0.093764    
 433  	10.5495   	0.109389    
 434  	10.5739   	0.187514    
 435  	10.5983   	0.359389    
 436  	10.6227   	0.421889    
 437  	10.6471   	0.390639    
 438  	10.6716   	0.390639    
 439  	10.6960   	0.203139    
 440  	10.7204   	0.296889    
 441  	10.7448   	0.265639    
 442  	10.7692   	0.171889    
 443  	10.7937   	0.250014    
 444  	10.8181   	0.125014    
 445  	10.8425   	-0.031236   
 446  	10.8669   	0.156264    
 447  	10.8913   	0.062514    
 448  	10.9158   	0.125014    
 449  	10.9402   	0.359389    
 450  	10.9646   	0.156264    
 451  	10.9890   	0.296889    
 452  	11.0134   	0.187514    
 453  	11.0379   	0.046889    
 454  	11.0623   	0.062514    
 455  	11.0867   	0.203139    
 456  	11.1111   	0.093764    
 457  	11.1355   	0.390639    
 458  	11.1600   	0.296889    
 459  	11.1844   	0.250014    
 460  	11.2088   	0.203139    
 461  	11.2332   	0.171889    
 462  	11.2576   	0.062514    
 463  	11.2821   	0.156264    
 464  	11.3065   	0.203139    
 465  	11.3309   	0.187514    
 466  	11.3553   	0.171889    
 467  	11.3797   	0.078139    
 468  	11.4042   	0.078139    
 469  	11.4286   	0.312514    
 470  	11.4530   	0.093764    
 471  	11.4774   	0.203139    
 472  	11.5018   	0.218764    
 473  	11.5263   	0.187514    
 474  	11.5507   	0.171889    
 475  	11.5751   	-0.046861   
 476  	11.5995   	0.171889    
 477  	11.6239   	0.250014    
 478  	11.6484   	0.046889    
 479  	11.6728   	-0.062486   
 480  	11.6972   	-0.046861   
 481  	11.7216   	-0.015611   
 482  	11.7460   	0.046889    
 483  	11.7705   	-0.046861   
 484  	11.7949   	0.218764    
 485  	11.8193   	0.156264    
 486  	11.8437   	0.156264    
 487  	11.8681   	0.078139    
 488  	11.8926   	0.203139    
 489  	11.9170   	0.343764    
 490  	11.9414   	0.109389    
 491  	11.9658   	-0.156236   
 492  	11.9902   	0.093764    
 493  	12.0147   	0.062514    
 494  	12.0391   	0.203139    
 495  	12.0635   	0.265639    
 496  	12.0879   	0.343764    
 497  	12.1123   	0.234389    
 498  	12.1368   	0.156264    
 499  	12.1612   	0.062514    
 500  	12.1856   	0.390639    
 501  	12.2100   	0.296889    
 502  	12.2344   	0.078139    
 503  	12.2589   	0.031264    
 504  	12.2833   	0.250014    
 505  	12.3077   	0.046889    
 506  	12.3321   	-0.093736   
 507  	12.3565   	-0.031236   
 508  	12.3810   	0.062514    
 509  	12.4054   	0.218764    
 510  	12.4298   	0.203139    
 511  	12.4542   	0.359389    
 512  	12.4786   	0.015639    
 513  	12.5031   	0.140639    
 514  	12.5275   	0.343764    
 515  	12.5519   	0.140639    
 516  	12.5763   	0.125014    
 517  	12.6007   	0.187514    
 518  	12.6252   	0.234389    
 519  	12.6496   	0.125014    
 520  	12.6740   	-0.093736   
 521  	12.6984   	0.062514    
 522  	12.7228   	0.343764    
 523  	12.7473   	0.140639    
 524  	12.7717   	0.093764    
 525  	12.7961   	0.312514    
 526  	12.8205   	0.328139    
 527  	12.8449   	0.203139    
 528  	12.8694   	0.031264    
 529  	12.8938   	0.140639    
 530  	12.9182   	0.312514    
 531  	12.9426   	0.031264    
 532  	12.9670   	0.062514    
 533  	12.9915   	0.109389    
 534  	13.0159   	0.015639    
 535  	13.0403   	0.078139    
 536  	13.0647   	0.281264    
 537  	13.0891   	0.125014    
 538  	13.1136   	0.062514    
 539  	13.1380   	0.015639    
 540  	13.1624   	0.156264    
 541  	13.1868   	0.281264    
 542  	13.2112   	0.312514    
 543  	13.2357   	0.062514    
 544  	13.2601   	-0.093736   
 545  	13.2845   	0.093764    
 546  	13.3089   	0.156264    
 547  	13.3333   	0.125014    
 548  	13.3578   	0.156264    
 549  	13.3822   	0.125014    
 550  	13.4066   	-0.109361   
 551  	13.4310   	-0.031236   
 552  	13.4554   	-0.093736   
 553  	13.4799   	0.078139    
 554  	13.5043   	0.109389    
 555  	13.5287   	0.343764    
 556  	13.5531   	0.250014    
