
      	X(nS)     	Ch1(mV)      
 354  	15.8652   	-64.960693  
 355  	15.9101   	-64.816887  
 356  	15.9551   	-65.104424  
 357  	16.0000   	-65.104424  
 358  	16.0449   	-65.391907  
 359  	16.0899   	-65.248169  
 360  	16.1348   	-64.313774  
 361  	16.1798   	-65.176262  
 362  	16.2247   	-64.457512  
 363  	16.2697   	-64.385674  
 364  	16.3146   	-64.673157  
 365  	16.3596   	-64.457512  
 366  	16.4045   	-65.320068  
 367  	16.4494   	-65.823174  
 368  	16.4944   	-65.607544  
 369  	16.5393   	-65.535637  
 370  	16.5843   	-65.176262  
 371  	16.6292   	-65.248169  
 372  	16.6742   	-65.176262  
 373  	16.7191   	-64.888794  
 374  	16.7640   	-64.888794  
 375  	16.8090   	-64.888794  
 376  	16.8539   	-65.032532  
 377  	16.8989   	-65.823174  
 378  	16.9438   	-66.038818  
 379  	16.9888   	-65.535637  
 380  	17.0337   	-66.398193  
 381  	17.0787   	-66.613762  
 382  	17.1236   	-66.613762  
 383  	17.1685   	-64.385674  
 384  	17.2135   	-64.457512  
 385  	17.2584   	-64.313774  
 386  	17.3034   	-64.816887  
 387  	17.3483   	-65.391907  
 388  	17.3933   	-64.816887  
 389  	17.4382   	-65.104424  
 390  	17.4831   	-65.607544  
 391  	17.5281   	-66.182549  
 392  	17.5730   	-65.535637  
 393  	17.6180   	-66.110657  
 394  	17.6629   	-66.038818  
 395  	17.7079   	-65.751282  
 396  	17.7528   	-64.960693  
 397  	17.7978   	-65.463799  
 398  	17.8427   	-65.463799  
 399  	17.8876   	-65.032532  
 400  	17.9326   	-65.607544  
 401  	17.9775   	-64.960693  
 402  	18.0225   	-64.170044  
 403  	18.0674   	-64.026299  
 404  	18.1124   	-64.385674  
 405  	18.1573   	-64.960693  
 406  	18.2022   	-65.320068  
 407  	18.2472   	-65.248169  
 408  	18.2921   	-64.529419  
 409  	18.3371   	-64.888794  
 410  	18.3820   	-65.248169  
 411  	18.4270   	-65.463799  
 412  	18.4719   	-64.816887  
 413  	18.5169   	-64.888794  
 414  	18.5618   	-64.313774  
 415  	18.6067   	-64.457512  
 416  	18.6517   	-63.954399  
 417  	18.6966   	-65.248169  
 418  	18.7416   	-64.673157  
 419  	18.7865   	-64.673157  
 420  	18.8315   	-64.888794  
 421  	18.8764   	-65.607544  
 422  	18.9213   	-64.888794  
 423  	18.9663   	-64.529419  
 424  	19.0112   	-65.320068  
 425  	19.0562   	-65.176262  
 426  	19.1011   	-65.679443  
 427  	19.1461   	-65.176262  
 428  	19.1910   	-65.391907  
 429  	19.2360   	-65.679443  
 430  	19.2809   	-65.751282  
 431  	19.3258   	-66.541924  
 432  	19.3708   	-66.757568  
 433  	19.4157   	-66.613762  
 434  	19.4607   	-66.038818  
 435  	19.5056   	-65.895012  
 436  	19.5506   	-65.966919  
 437  	19.5955   	-65.320068  
 438  	19.6404   	-66.182549  
 439  	19.6854   	-65.895012  
 440  	19.7303   	-65.320068  
 441  	19.7753   	-66.541924  
 442  	19.8202   	-66.685661  
 443  	19.8652   	-65.607544  
 444  	19.9101   	-65.895012  
 445  	19.9551   	-64.960693  
 446  	20.0000   	-64.888794  
 447  	20.0449   	-65.032532  
 448  	20.0899   	-64.529419  
 449  	20.1348   	-64.601318  
 450  	20.1798   	-64.457512  
 451  	20.2247   	-65.032532  
 452  	20.2697   	-63.595024  
 453  	20.3146   	-64.313774  
 454  	20.3596   	-65.176262  
 455  	20.4045   	-64.601318  
 456  	20.4494   	-64.745049  
 457  	20.4944   	-64.026299  
 458  	20.5393   	-64.457512  
 459  	20.5843   	-65.248169  
 460  	20.6292   	-65.176262  
 461  	20.6742   	-65.320068  
 462  	20.7191   	-64.960693  
 463  	20.7640   	-64.385674  
 464  	20.8090   	-65.248169  
 465  	20.8539   	-65.032532  
 466  	20.8989   	-64.888794  
 467  	20.9438   	-65.248169  
 468  	20.9888   	-65.104424  
 469  	21.0337   	-65.895012  
 470  	21.0787   	-65.823174  
 471  	21.1236   	-65.391907  
 472  	21.1685   	-65.823174  
 473  	21.2135   	-65.751282  
 474  	21.2584   	-65.391907  
 475  	21.3034   	-65.895012  
 476  	21.3483   	-65.679443  
 477  	21.3933   	-66.613762  
 478  	21.4382   	-66.541924  
 479  	21.4831   	-65.607544  
 480  	21.5281   	-65.391907  
 481  	21.5730   	-66.110657  
 482  	21.6180   	-65.751282  
 483  	21.6629   	-65.463799  
 484  	21.7079   	-64.960693  
 485  	21.7528   	-64.960693  
 486  	21.7978   	-65.535637  
 487  	21.8427   	-65.176262  
 488  	21.8876   	-64.960693  
 489  	21.9326   	-65.104424  
 490  	21.9775   	-64.385674  
 491  	22.0225   	-64.816887  
 492  	22.0674   	-64.745049  
 493  	22.1124   	-65.248169  
 494  	22.1573   	-66.038818  
 495  	22.2022   	-65.248169  
 496  	22.2472   	-65.607544  
 497  	22.2921   	-64.816887  
 498  	22.3371   	-64.529419  
 499  	22.3820   	-64.457512  
 500  	22.4270   	-63.738766  
 501  	22.4719   	-63.954399  
 502  	22.5169   	-65.032532  
 503  	22.5618   	-64.673157  
 504  	22.6067   	-64.601318  
 505  	22.6517   	-63.810665  
 506  	22.6966   	-63.810665  
 507  	22.7416   	-64.026299  
 508  	22.7865   	-64.241943  
 509  	22.8315   	-64.673157  
 510  	22.8764   	-63.163815  
 511  	22.9213   	-64.026299  
 512  	22.9663   	-63.810665  
 513  	23.0112   	-64.170044  
 514  	23.0562   	-64.745049  
 515  	23.1011   	-64.385674  
 516  	23.1461   	-64.816887  
 517  	23.1910   	-65.248169  
 518  	23.2360   	-64.098145  
 519  	23.2809   	-64.816887  
 520  	23.3258   	-64.601318  
 521  	23.3708   	-64.457512  
 522  	23.4157   	-66.398193  
 523  	23.4607   	-65.607544  
 524  	23.5056   	-64.601318  
 525  	23.5506   	-64.960693  
 526  	23.5955   	-64.601318  
 527  	23.6404   	-64.457512  
 528  	23.6854   	-65.463799  
 529  	23.7303   	-64.529419  
 530  	23.7753   	-64.457512  
 531  	23.8202   	-64.529419  
 532  	23.8652   	-64.601318  
 533  	23.9101   	-64.026299  
 534  	23.9551   	-63.954399  
 535  	24.0000   	-64.385674  
 536  	24.0449   	-64.241943  
 537  	24.0899   	-64.385674  
 538  	24.1348   	-63.666924  
 539  	24.1798   	-63.451290  
 540  	24.2247   	-64.313774  
 541  	24.2697   	-63.666924  
 542  	24.3146   	-64.529419  
 543  	24.3596   	-63.954399  
 544  	24.4045   	-63.954399  
 545  	24.4494   	-63.523190  
 546  	24.4944   	-62.876274  
 547  	24.5393   	-63.091915  
 548  	24.5843   	-64.241943  
 549  	24.6292   	-63.738766  
 550  	24.6742   	-63.666924  
 551  	24.7191   	-63.163815  
 552  	24.7640   	-63.091915  
 553  	24.8090   	-63.523190  
 554  	24.8539   	-61.654415  
 555  	24.8989   	-62.013790  
 556  	24.9438   	-62.157524  
 557  	24.9888   	-61.366940  
 558  	25.0337   	-61.438774  
 559  	25.0787   	-59.354427  
 560  	25.1236   	-57.629391  
 561  	25.1685   	-57.126278  
 562  	25.2135   	-53.963802  
 563  	25.2584   	-51.951290  
 564  	25.3034   	-51.879391  
 565  	25.3483   	-52.382565  
 566  	25.3933   	-51.663815  
 567  	25.4382   	-50.226315  
 568  	25.4831   	-42.320068  
 569  	25.5281   	-17.451292  
 570  	25.5730   	4.470581    
 571  	25.6180   	20.570555   
 572  	25.6629   	32.573730   
 573  	25.7079   	41.054928   
 574  	25.7528   	48.098751   
 575  	25.7978   	52.483028   
 576  	25.8427   	55.573723   
 577  	25.8876   	58.089355   
 578  	25.9326   	58.736206   
 579  	25.9775   	60.101807   
 580  	26.0225   	62.689331   
 581  	26.0674   	63.408077   
 582  	26.1124   	64.630005   
 583  	26.1573   	67.073730   
 584  	26.2022   	66.786255   
 585  	26.2472   	67.001831   
 586  	26.2921   	68.654900   
 587  	26.3371   	67.576775   
 588  	26.3820   	68.151855   
 589  	26.4270   	67.217407   
 590  	26.4719   	68.151855   
 591  	26.5169   	68.008057   
 592  	26.5618   	67.648682   
 593  	26.6067   	68.367432   
 594  	26.6517   	68.151855   
 595  	26.6966   	69.158081   
 596  	26.7416   	69.589355   
 597  	26.7865   	70.595581   
 598  	26.8315   	70.092400   
 599  	26.8764   	70.667480   
 600  	26.9213   	70.811150   
 601  	26.9663   	70.308105   
 602  	27.0112   	70.020630   
 603  	27.0562   	71.170525   
 604  	27.1011   	70.595581   
 605  	27.1461   	71.026855   
 606  	27.1910   	71.673698   
 607  	27.2360   	72.033073   
 608  	27.2809   	72.176880   
 609  	27.3258   	72.176880   
 610  	27.3708   	71.601799   
 611  	27.4157   	72.176880   
 612  	27.4607   	73.470573   
 613  	27.5056   	72.895630   
 614  	27.5506   	73.183098   
