
      	X(nS)     	Ch1(mV)      
 444  	10.8181   	0.500015    
 445  	10.8425   	0.359390    
 446  	10.8669   	0.281265    
 447  	10.8913   	0.203139    
 448  	10.9158   	0.328140    
 449  	10.9402   	0.468765    
 450  	10.9646   	0.156264    
 451  	10.9890   	0.296889    
 452  	11.0134   	0.156264    
 453  	11.0379   	0.218765    
 454  	11.0623   	0.125015    
 455  	11.0867   	0.343764    
 456  	11.1111   	0.421890    
 457  	11.1355   	0.437515    
 458  	11.1600   	0.312515    
 459  	11.1844   	0.343764    
 460  	11.2088   	0.328140    
 461  	11.2332   	0.296889    
 462  	11.2576   	0.250014    
 463  	11.2821   	0.281265    
 464  	11.3065   	0.296889    
 465  	11.3309   	0.390640    
 466  	11.3553   	0.375015    
 467  	11.3797   	0.328140    
 468  	11.4042   	0.343764    
 469  	11.4286   	0.281265    
 470  	11.4530   	0.250014    
 471  	11.4774   	0.265640    
 472  	11.5018   	0.187515    
 473  	11.5263   	0.421890    
 474  	11.5507   	0.140640    
 475  	11.5751   	0.187515    
 476  	11.5995   	0.171890    
 477  	11.6239   	0.343764    
 478  	11.6484   	0.250014    
 479  	11.6728   	0.281265    
 480  	11.6972   	0.406265    
 481  	11.7216   	0.296889    
 482  	11.7460   	0.265640    
 483  	11.7705   	0.078140    
 484  	11.7949   	0.328140    
 485  	11.8193   	0.500015    
 486  	11.8437   	0.328140    
 487  	11.8681   	0.218765    
 488  	11.8926   	0.406265    
 489  	11.9170   	0.312515    
 490  	11.9414   	0.281265    
 491  	11.9658   	0.312515    
 492  	11.9902   	0.343764    
 493  	12.0147   	0.265640    
 494  	12.0391   	0.343764    
 495  	12.0635   	0.343764    
 496  	12.0879   	0.312515    
 497  	12.1123   	0.203139    
 498  	12.1368   	0.000015    
 499  	12.1612   	-0.015610   
 500  	12.1856   	0.250014    
 501  	12.2100   	0.250014    
 502  	12.2344   	0.218765    
 503  	12.2589   	0.328140    
 504  	12.2833   	0.156264    
 505  	12.3077   	0.234390    
 506  	12.3321   	0.171890    
 507  	12.3565   	0.515640    
 508  	12.3810   	0.296889    
 509  	12.4054   	0.234390    
 510  	12.4298   	0.187515    
 511  	12.4542   	0.109389    
 512  	12.4786   	0.343764    
 513  	12.5031   	0.187515    
 514  	12.5275   	0.125015    
 515  	12.5519   	0.265640    
 516  	12.5763   	0.234390    
 517  	12.6007   	0.281265    
 518  	12.6252   	0.281265    
 519  	12.6496   	0.375015    
 520  	12.6740   	0.156264    
 521  	12.6984   	0.406265    
 522  	12.7228   	0.250014    
 523  	12.7473   	0.421890    
 524  	12.7717   	0.343764    
 525  	12.7961   	0.468765    
 526  	12.8205   	0.625015    
 527  	12.8449   	0.218765    
 528  	12.8694   	0.328140    
 529  	12.8938   	0.312515    
 530  	12.9182   	0.296889    
 531  	12.9426   	0.250014    
 532  	12.9670   	0.031265    
 533  	12.9915   	0.109389    
 534  	13.0159   	0.312515    
 535  	13.0403   	0.281265    
 536  	13.0647   	0.328140    
 537  	13.0891   	0.468765    
 538  	13.1136   	0.562515    
 539  	13.1380   	0.500015    
 540  	13.1624   	0.343764    
 541  	13.1868   	0.375015    
 542  	13.2112   	0.093765    
 543  	13.2357   	0.218765    
 544  	13.2601   	0.468765    
 545  	13.2845   	0.250014    
 546  	13.3089   	0.031265    
 547  	13.3333   	0.093765    
 548  	13.3578   	0.468765    
 549  	13.3822   	0.078140    
 550  	13.4066   	0.250014    
 551  	13.4310   	0.234390    
 552  	13.4554   	0.109389    
 553  	13.4799   	0.265640    
 554  	13.5043   	0.265640    
 555  	13.5287   	0.062514    
 556  	13.5531   	0.218765    
 557  	13.5775   	0.421890    
 558  	13.6020   	0.562515    
 559  	13.6264   	0.531265    
 560  	13.6508   	0.781265    
 561  	13.6752   	0.437515    
 562  	13.6996   	0.328140    
 563  	13.7241   	0.218765    
 564  	13.7485   	0.078140    
 565  	13.7729   	0.109389    
 566  	13.7973   	0.421890    
 567  	13.8217   	0.250014    
 568  	13.8462   	0.328140    
 569  	13.8706   	0.234390    
 570  	13.8950   	0.265640    
 571  	13.9194   	0.375015    
 572  	13.9438   	0.187515    
 573  	13.9683   	0.328140    
 574  	13.9927   	0.406265    
 575  	14.0171   	0.468765    
 576  	14.0415   	0.515640    
 577  	14.0659   	0.500015    
 578  	14.0904   	0.109389    
 579  	14.1148   	0.234390    
 580  	14.1392   	0.203139    
 581  	14.1636   	0.234390    
 582  	14.1880   	0.343764    
 583  	14.2125   	0.265640    
 584  	14.2369   	0.359390    
 585  	14.2613   	0.406265    
 586  	14.2857   	0.578140    
 587  	14.3101   	0.125015    
 588  	14.3346   	0.250014    
 589  	14.3590   	0.375015    
 590  	14.3834   	0.203139    
 591  	14.4078   	0.093765    
 592  	14.4322   	0.140640    
 593  	14.4567   	0.328140    
 594  	14.4811   	0.328140    
 595  	14.5055   	0.390640    
 596  	14.5299   	0.171890    
 597  	14.5543   	0.234390    
 598  	14.5788   	0.312515    
 599  	14.6032   	0.406265    
 600  	14.6276   	0.406265    
 601  	14.6520   	0.593765    
 602  	14.6764   	0.359390    
 603  	14.7009   	0.171890    
 604  	14.7253   	0.296889    
 605  	14.7497   	0.078140    
 606  	14.7741   	0.343764    
 607  	14.7985   	0.328140    
 608  	14.8230   	0.375015    
 609  	14.8474   	0.343764    
 610  	14.8718   	0.515640    
 611  	14.8962   	0.578140    
 612  	14.9206   	0.515640    
 613  	14.9451   	-0.046860   
 614  	14.9695   	0.312515    
 615  	14.9939   	0.281265    
 616  	15.0183   	0.375015    
 617  	15.0427   	0.265640    
 618  	15.0672   	0.546890    
 619  	15.0916   	0.578140    
 620  	15.1160   	0.359390    
 621  	15.1404   	0.187515    
 622  	15.1648   	0.296889    
 623  	15.1893   	0.343764    
 624  	15.2137   	0.468765    
 625  	15.2381   	0.296889    
 626  	15.2625   	0.328140    
 627  	15.2869   	0.203139    
 628  	15.3114   	0.359390    
 629  	15.3358   	0.296889    
 630  	15.3602   	0.343764    
 631  	15.3846   	0.531265    
 632  	15.4090   	0.406265    
 633  	15.4335   	0.062514    
 634  	15.4579   	0.281265    
 635  	15.4823   	0.359390    
 636  	15.5067   	0.203139    
 637  	15.5311   	0.328140    
 638  	15.5556   	0.250014    
 639  	15.5800   	0.296889    
 640  	15.6044   	0.375015    
 641  	15.6288   	0.500015    
 642  	15.6532   	0.250014    
 643  	15.6777   	0.281265    
 644  	15.7021   	0.343764    
 645  	15.7265   	0.187515    
 646  	15.7509   	-0.062485   
 647  	15.7753   	0.140640    
 648  	15.7998   	0.343764    
 649  	15.8242   	0.359390    
 650  	15.8486   	0.453140    
 651  	15.8730   	0.390640    
 652  	15.8974   	0.250014    
 653  	15.9219   	0.156264    
 654  	15.9463   	0.234390    
 655  	15.9707   	0.015639    
 656  	15.9951   	0.281265    
 657  	16.0195   	0.375015    
 658  	16.0440   	0.343764    
 659  	16.0684   	0.328140    
 660  	16.0928   	0.375015    
 661  	16.1172   	0.609390    
 662  	16.1416   	0.265640    
 663  	16.1661   	0.187515    
 664  	16.1905   	0.359390    
 665  	16.2149   	0.343764    
 666  	16.2393   	0.328140    
 667  	16.2637   	0.359390    
 668  	16.2882   	0.218765    
 669  	16.3126   	0.312515    
 670  	16.3370   	0.265640    
 671  	16.3614   	0.437515    
 672  	16.3858   	0.359390    
 673  	16.4103   	0.343764    
 674  	16.4347   	0.453140    
 675  	16.4591   	0.359390    
 676  	16.4835   	0.328140    
 677  	16.5079   	0.296889    
 678  	16.5324   	0.437515    
 679  	16.5568   	0.218765    
 680  	16.5812   	0.281265    
 681  	16.6056   	0.546890    
 682  	16.6300   	0.484390    
 683  	16.6545   	0.328140    
 684  	16.6789   	0.500015    
 685  	16.7033   	0.046890    
 686  	16.7277   	0.328140    
 687  	16.7521   	0.453140    
 688  	16.7766   	0.421890    
 689  	16.8010   	0.687515    
 690  	16.8254   	0.406265    
 691  	16.8498   	0.265640    
 692  	16.8742   	0.515640    
 693  	16.8987   	0.281265    
 694  	16.9231   	0.375015    
 695  	16.9475   	0.218765    
 696  	16.9719   	0.046890    
 697  	16.9963   	0.156264    
 698  	17.0208   	0.312515    
 699  	17.0452   	0.515640    
 700  	17.0696   	0.640640    
 701  	17.0940   	0.468765    
 702  	17.1184   	0.234390    
 703  	17.1429   	0.343764    
 704  	17.1673   	0.312515    
 705  	17.1917   	0.359390    
 706  	17.2161   	0.218765    
 707  	17.2405   	0.109389    
 708  	17.2650   	0.187515    
 709  	17.2894   	0.453140    
 710  	17.3138   	0.218765    
 711  	17.3382   	0.562515    
 712  	17.3626   	0.265640    
 713  	17.3871   	-0.015610   
 714  	17.4115   	0.218765    
 715  	17.4359   	0.265640    
 716  	17.4603   	0.203139    
 717  	17.4847   	0.203139    
 718  	17.5092   	0.406265    
 719  	17.5336   	0.156264    
 720  	17.5580   	0.156264    
 721  	17.5824   	0.468765    
 722  	17.6068   	0.343764    
 723  	17.6313   	0.468765    
 724  	17.6557   	0.468765    
 725  	17.6801   	0.406265    
 726  	17.7045   	0.515640    
 727  	17.7289   	0.421890    
 728  	17.7534   	0.375015    
 729  	17.7778   	-0.031235   
 730  	17.8022   	0.468765    
 731  	17.8266   	0.406265    
 732  	17.8510   	0.234390    
 733  	17.8755   	0.390640    
 734  	17.8999   	0.500015    
 735  	17.9243   	0.343764    
 736  	17.9487   	0.125015    
 737  	17.9731   	-0.265610   
 738  	17.9976   	0.078140    
 739  	18.0220   	0.937515    
 740  	18.0464   	-0.281236   
 741  	18.0708   	-0.781235   
 742  	18.0952   	-2.046921   
 743  	18.1197   	-2.265671   
 744  	18.1441   	-3.375108   
 745  	18.1685   	-2.875046   
 746  	18.1929   	-0.546860   
 747  	18.2173   	2.531387    
 748  	18.2418   	9.125258    
 749  	18.2662   	14.562881   
 750  	18.2906   	13.109756   
 751  	18.3150   	10.281508   
 752  	18.3394   	4.297011    
 753  	18.3639   	-1.640671   
 754  	18.3883   	-13.609726  
 755  	18.4127   	-26.328842  
 756  	18.4371   	-26.828842  
 757  	18.4615   	-18.844284  
 758  	18.4860   	-7.156418   
 759  	18.5104   	1.531265    
 760  	18.5348   	15.344131   
 761  	18.5592   	30.828993   
 762  	18.5836   	34.110367   
 763  	18.6081   	26.860121   
 764  	18.6325   	13.234756   
 765  	18.6569   	1.687515    
 766  	18.6813   	-11.969102  
 767  	18.7057   	-24.813156  
 768  	18.7302   	-28.391403  
 769  	18.7546   	-21.844345  
 770  	18.7790   	-11.797165  
 771  	18.8034   	-3.328232   
 772  	18.8278   	6.000136    
 773  	18.8523   	14.031631   
 774  	18.8767   	15.234756   
 775  	18.9011   	11.312758   
 776  	18.9255   	6.593886    
 777  	18.9499   	3.656387    
 778  	18.9744   	1.187515    
 779  	18.9988   	-0.765610   
 780  	19.0232   	-0.374986   
 781  	19.0476   	1.500015    
 782  	19.0720   	1.531265    
 783  	19.0965   	-1.218796   
 784  	19.1209   	-3.656358   
 785  	19.1453   	-6.187669   
 786  	19.1697   	-7.328293   
 787  	19.1941   	-7.797104   
 788  	19.2186   	-5.640793   
 789  	19.2430   	-1.296922   
 790  	19.2674   	3.359512    
 791  	19.2918   	7.140884    
 792  	19.3162   	8.062758    
 793  	19.3407   	7.578384    
 794  	19.3651   	6.078262    
 795  	19.3895   	3.156387    
 796  	19.4139   	-0.656235   
 797  	19.4383   	-2.453171   
 798  	19.4628   	-2.531296   
 799  	19.4872   	-1.359421   
 800  	19.5116   	-1.062546   
 801  	19.5360   	-1.265671   
 802  	19.5604   	-0.765610   
 803  	19.5849   	-1.453171   
 804  	19.6093   	-2.640671   
 805  	19.6337   	-3.031296   
 806  	19.6581   	-2.203171   
 807  	19.6825   	-0.343735   
 808  	19.7070   	1.890640    
 809  	19.7314   	3.922012    
 810  	19.7558   	5.468886    
 811  	19.7802   	5.656386    
 812  	19.8046   	4.015762    
 813  	19.8291   	2.000015    
 814  	19.8535   	-0.046860   
 815  	19.8779   	-1.750046   
 816  	19.9023   	-3.062546   
 817  	19.9267   	-2.875046   
 818  	19.9512   	-2.171921   
 819  	19.9756   	-1.406296   
 820  	20.0000   	-0.484360   
 821  	20.0244   	0.359390    
 822  	20.0488   	0.312515    
 823  	20.0733   	1.328140    
 824  	20.0977   	2.234390    
